gl_txn_id,txn_date,account_code,account_name,department,cost_center,vendor_customer,amount,dr_cr,entity,memo,account_category
GL0001371,2024-04-18,6200.0,research and development,Unknown,CC200,"Johnson, Lambert and Lopez",1503.52,DR,SaaS HoldCo,Payroll,R&D
GL0001372,2024-04-17,6100.0,s&m,Unknown,CC200,Cowan-Cooper,20613.43,DR,SaaS US,Contractor costs,Sales & Marketing
GL0001373,2024-04-01,6200.0,r&d,Unknown,CC400,Potts LLC,7774.51,DR,SaaS US,Refund,R&D
GL0001374,2024-04-15,6100.0,sales and marketing,Marketing,CC300,Manning and Sons,14256.88,DR,SaaS Canada,AWS hosting,Sales & Marketing
GL0001375,2024-04-22,6200.0,research and development,Unknown,Unknown,Jackson and Sons,-13049.72,CR,SaaS Canada,Contractor costs,R&D
GL0001376,2024-04-21,9999.0,misc expense,Finance,CC400,"Cain, Becker and Baker",-6044.83,CR,SaaS Canada,Payroll,Other
GL0001377,2024-04-09,6300.0,general and administrative,Unknown,CC400,"Jones, Bruce and Rogers",-14260.86,CR,SaaS US,Payroll,G&A
GL0001378,2024-04-14,6100.0,sales & marketing,Unknown,CC100,Pierce-Graves,-22814.89,CR,SaaS US,Software tools,Sales & Marketing
GL0001379,2024-04-05,5000.0,cost of service,Finance,Unknown,"Wolfe, Moyer and Wagner",-15601.81,CR,SaaS US,Contractor costs,COGS
GL0001380,2024-04-21,6100.0,sales and marketing,Marketing,CC400,"Smith, Hall and Franco",20522.91,DR,SaaS Canada,Software tools,Sales & Marketing
GL0001381,2024-04-21,6300.0,general and administrative,Sales,CC400,Mendez-Barnes,-22765.07,CR,SaaS US,Refund,G&A
GL0001382,2024-04-04,6100.0,sales & marketing,Finance,CC100,"Harrington, Luna and Murphy",-1282.05,CR,SaaS Canada,Refund,Sales & Marketing
GL0001383,2024-04-24,5000.0,cost of service,Sales,CC400,Bell-Nicholson,-10420.05,CR,SaaS US,Software tools,COGS
GL0001384,2024-04-21,6300.0,g&a,Marketing,CC300,Anderson-Wood,4187.83,DR,SaaS HoldCo,Unknown,G&A
GL0001385,2024-04-22,6100.0,sales and marketing,Marketing,CC300,Burton and Sons,-12644.49,,SaaS HoldCo,Reclass,Sales & Marketing
GL0001386,2024-04-12,9999.0,misc expense,Engineering,Unknown,Taylor Inc,13293.35,DR,SaaS US,Contractor costs,Other
GL0001387,2024-04-08,5000.0,cost of service,Sales,CC100,"Pace, Lane and Miller",-23743.77,CR,SaaS US,Contractor costs,COGS
GL0001388,2024-04-11,6200.0,r&d,Engineering,Unknown,Johnston-Harmon,3111.18,DR,SaaS Canada,Payroll,R&D
GL0001389,2024-04-10,6100.0,sales & marketing,Sales,CC400,Nielsen Group,-19834.62,CR,SaaS Canada,Contractor costs,Sales & Marketing
GL0001390,2024-04-01,6300.0,g&a,Operations,Unknown,Briggs Inc,4165.69,DR,SaaS Canada,Reclass,G&A
GL0001391,2024-04-13,6200.0,research and development,Sales,CC100,Owen-Wilson,-1004.83,CR,SaaS US,Google Ads,R&D
GL0001392,2024-04-03,6300.0,g&a,Unknown,CC300,"Ross, Fry and Pacheco",-6767.47,CR,SaaS Canada,Refund,G&A
GL0001393,2024-04-03,9999.0,misc expense,Unknown,Unknown,Watson Inc,14251.69,DR,SaaS US,Refund,Other
GL0001394,2024-04-14,6300.0,g&a,Operations,CC300,"Dennis, Roberts and Deleon",-9415.27,CR,SaaS Canada,Google Ads,G&A
GL0001395,2024-04-26,Unknown,general and administrative,Unknown,Unknown,Lucas Ltd,13089.42,DR,SaaS Canada,Unknown,G&A
GL0001396,2024-04-23,6200.0,research and development,Marketing,CC400,"Francis, Johns and Glass",13772.47,DR,SaaS HoldCo,Unknown,R&D
GL0001397,2024-04-11,6300.0,g&a,Operations,Unknown,Hamilton and Sons,22896.47,DR,SaaS US,Unknown,G&A
GL0001398,2024-04-06,5000.0,cost of service,Marketing,CC100,"Cain, Jenkins and Moore",-3546.72,CR,SaaS US,Payroll,COGS
GL0001399,2024-04-05,5000.0,cost of service,Unknown,Unknown,Pierce-Scott,20223.15,DR,SaaS US,Refund,COGS
GL0001400,2024-04-17,6300.0,general and administrative,Finance,CC100,Garza Ltd,22483.31,DR,SaaS HoldCo,Payroll,G&A
GL0001401,2024-04-18,9999.0,misc expense,Engineering,CC100,Jackson-King,-23390.74,CR,SaaS US,AWS hosting,Other
GL0001402,2024-04-04,6300.0,general and administrative,Marketing,CC100,"Lang, Anderson and Alexander",-10067.42,,SaaS Canada,Unknown,G&A
GL0001403,2024-04-27,5000.0,cost of service,Engineering,CC400,Mcclure-Cortez,24096.92,DR,SaaS HoldCo,Reclass,COGS
GL0001404,2024-04-10,9999.0,misc expense,Unknown,CC300,Smith-Diaz,24559.57,DR,SaaS US,Unknown,Other
GL0001405,2024-04-16,6300.0,general and administrative,Unknown,CC200,"Townsend, Harrison and Lopez",-14264.7,CR,SaaS Canada,Payroll,G&A
GL0001406,2024-04-15,6200.0,research and development,Finance,CC300,Parker PLC,15034.7,DR,SaaS HoldCo,Software tools,R&D
GL0001407,2024-04-20,6200.0,research and development,Marketing,Unknown,Brown PLC,-9254.26,CR,SaaS Canada,Refund,R&D
GL0001408,2024-04-14,6100.0,sales and marketing,Unknown,CC300,"Hamilton, Jones and Smith",-23838.5,CR,SaaS US,Software tools,Sales & Marketing
GL0001409,2024-04-03,5000.0,cost of service,Marketing,CC400,Miller-Anderson,9369.34,DR,SaaS US,Google Ads,COGS
GL0001410,2024-04-01,1010.0,cash,Finance,CC100,"Kelly, Howard and Rice",16708.35,DR,SaaS HoldCo,Contractor costs,Cash
GL0001411,2024-04-24,5000.0,cost of service,Unknown,CC200,"Jones, Garrett and Wyatt",-24705.51,CR,SaaS HoldCo,Refund,COGS
GL0001412,2024-04-17,6100.0,s&m,Engineering,Unknown,Stevens PLC,11397.25,DR,SaaS US,Software tools,Sales & Marketing
GL0001413,2024-04-07,6300.0,general and administrative,Sales,Unknown,Garcia-Gill,4565.59,DR,SaaS HoldCo,Unknown,G&A
GL0001414,2024-04-05,1010.0,cash,Unknown,Unknown,Mcintyre Inc,9961.27,DR,SaaS US,Reclass,Cash
GL0001415,2024-04-13,Unknown,s&m,Unknown,CC200,Williams LLC,9008.28,DR,SaaS HoldCo,AWS hosting,Sales & Marketing
GL0001416,2024-04-25,5000.0,cost of service,Unknown,Unknown,Kane-Campos,-7533.57,CR,SaaS US,Contractor costs,COGS
GL0001417,2024-04-05,5000.0,cost of service,Marketing,Unknown,Cline LLC,16508.49,DR,SaaS US,Payroll,COGS
GL0001418,2024-04-16,5000.0,cost of service,Finance,CC200,Harrington Ltd,-19953.56,CR,SaaS US,Contractor costs,COGS
GL0001419,2024-04-21,6100.0,sales & marketing,Finance,CC400,Cox PLC,-16566.45,CR,SaaS US,Refund,Sales & Marketing
GL0001420,2024-04-04,6100.0,s&m,Unknown,Unknown,"Beasley, Edwards and Cole",7890.5,DR,SaaS US,Refund,Sales & Marketing
GL0001421,2024-04-19,9999.0,misc expense,Marketing,CC400,"Garcia, Tran and White",5145.54,DR,SaaS HoldCo,Google Ads,Other
GL0001422,2024-04-12,1010.0,cash,Engineering,CC200,Aguirre PLC,-15182.78,CR,SaaS US,Google Ads,Cash
GL0001423,2024-04-04,6200.0,research and development,Sales,CC200,"Murray, Moran and Berry",18124.65,DR,SaaS HoldCo,Unknown,R&D
GL0001424,2024-04-04,6100.0,s&m,Marketing,CC200,"May, Meyer and Campbell",-18212.11,CR,SaaS US,Reclass,Sales & Marketing
GL0001425,2024-04-27,1010.0,cash,Unknown,CC100,Stewart-Alvarado,13735.25,DR,SaaS Canada,Reclass,Cash
GL0001426,2024-04-19,Unknown,g&a,Sales,CC100,Wilson Inc,-17935.01,CR,SaaS US,Google Ads,G&A
GL0001427,2024-04-24,6300.0,general and administrative,Engineering,CC100,"Martinez, Reyes and Pierce",23527.27,DR,SaaS US,Reclass,G&A
GL0001428,2024-04-22,6100.0,sales and marketing,Sales,Unknown,Phillips-Dominguez,10843.31,DR,SaaS US,Google Ads,Sales & Marketing
GL0001429,2024-04-23,5000.0,cost of service,Marketing,CC100,"Tucker, Bush and Lopez",-13192.66,CR,SaaS Canada,Payroll,COGS
GL0001430,2024-04-18,6200.0,r&d,Sales,CC300,Richards PLC,4175.61,DR,SaaS HoldCo,Reclass,R&D
GL0001431,2024-04-11,6300.0,general and administrative,Operations,CC400,"Jackson, Ford and Campbell",13764.57,DR,SaaS US,Refund,G&A
GL0001432,2024-04-21,6200.0,research and development,Marketing,Unknown,"Wallace, Evans and Lopez",1735.61,DR,SaaS Canada,Refund,R&D
GL0001433,2024-04-09,6300.0,general and administrative,Finance,Unknown,Jackson PLC,8150.57,DR,SaaS US,Software tools,G&A
GL0001434,2024-04-05,9999.0,misc expense,Unknown,CC200,Wiggins-Harris,10482.42,DR,SaaS HoldCo,Reclass,Other
GL0001435,2024-04-21,6200.0,research and development,Operations,CC100,Phillips-Trujillo,-20427.12,CR,SaaS US,Refund,R&D
GL0001436,2024-04-13,6200.0,r&d,Engineering,Unknown,"Hicks, Cochran and Owen",21627.53,DR,SaaS Canada,Payroll,R&D
GL0001437,2024-04-17,9999.0,misc expense,Unknown,CC100,"Caldwell, Woods and Cobb",-10017.29,,SaaS Canada,Payroll,Other
GL0001438,2024-04-25,6200.0,r&d,Unknown,CC100,Wong LLC,1170.08,DR,SaaS HoldCo,Reclass,R&D
GL0001439,2024-04-11,6100.0,sales and marketing,Finance,CC200,Bennett LLC,9143.89,DR,SaaS Canada,Unknown,Sales & Marketing
GL0001440,2024-04-13,6100.0,sales and marketing,Unknown,CC200,Rojas-Ellis,16663.11,DR,SaaS US,Software tools,Sales & Marketing
GL0001441,2024-05-15,6300.0,general and administrative,Sales,CC100,"Cuevas, Murphy and Mosley",9514.02,DR,SaaS Canada,Software tools,G&A
GL0001442,2024-05-14,5000.0,cost of service,Marketing,CC400,"Perez, Wolfe and Baker",24173.13,DR,SaaS US,Software tools,COGS
GL0001443,2024-05-25,6200.0,r&d,Sales,CC400,Johnson Group,16135.15,DR,SaaS HoldCo,Refund,R&D
GL0001444,2024-05-25,9999.0,misc expense,Finance,CC300,"Barrett, Lucas and Greer",20089.2,DR,SaaS US,Reclass,Other
GL0001445,2024-05-06,9999.0,misc expense,Unknown,Unknown,"Hall, Collier and Malone",11468.32,DR,SaaS Canada,Payroll,Other
GL0001446,2024-05-05,9999.0,misc expense,Unknown,CC200,"Pitts, Hull and Hubbard",-17816.78,CR,SaaS HoldCo,Google Ads,Other
GL0001447,2024-05-23,6100.0,sales and marketing,Marketing,Unknown,Warren-Molina,-4267.23,CR,SaaS HoldCo,Contractor costs,Sales & Marketing
GL0001448,2024-05-09,5000.0,cost of service,Unknown,Unknown,Newman-Berger,7916.2,DR,SaaS HoldCo,Reclass,COGS
GL0001449,2024-05-08,6100.0,sales & marketing,Unknown,CC400,Miller PLC,-1861.38,CR,SaaS US,Software tools,Sales & Marketing
GL0001450,2024-05-13,6300.0,g&a,Sales,Unknown,Vasquez Inc,12868.37,DR,SaaS HoldCo,Payroll,G&A
GL0001451,2024-05-04,9999.0,misc expense,Marketing,CC400,Price LLC,-13364.49,CR,SaaS Canada,Google Ads,Other
GL0001452,2024-05-10,9999.0,misc expense,Unknown,CC200,"Shelton, Brooks and Freeman",-14154.08,CR,SaaS HoldCo,Unknown,Other
GL0001453,2024-05-03,6200.0,research and development,Engineering,Unknown,"Watson, Madden and Barnett",-11043.51,CR,SaaS HoldCo,Google Ads,R&D
GL0001454,2024-05-15,6100.0,s&m,Unknown,Unknown,"Johnson, Cox and Ferguson",10226.04,DR,SaaS US,Unknown,Sales & Marketing
GL0001455,2024-05-18,6300.0,g&a,Unknown,Unknown,"Green, Spencer and Davidson",2182.26,DR,SaaS US,Reclass,G&A
GL0001456,2024-05-25,9999.0,misc expense,Unknown,Unknown,"Rosales, Thomas and Bell",15989.38,DR,SaaS Canada,Payroll,Other
GL0001457,2024-05-22,6300.0,g&a,Unknown,CC400,"Johnson, Bradford and Hamilton",24764.15,DR,SaaS Canada,Contractor costs,G&A
GL0001458,2024-05-06,6200.0,research and development,Unknown,Unknown,Ward-Ellis,11659.19,DR,SaaS Canada,Unknown,R&D
GL0001459,2024-05-13,6200.0,r&d,Marketing,Unknown,Nelson-Brown,-13263.8,CR,SaaS US,Payroll,R&D
GL0001460,2024-05-15,5000.0,cost of service,Unknown,CC100,Larsen and Sons,5838.72,DR,SaaS US,Unknown,COGS
GL0001461,2024-05-22,5000.0,cost of service,Finance,CC100,Gilbert-Martin,-15578.54,CR,SaaS US,Google Ads,COGS
GL0001462,2024-05-07,6300.0,g&a,Unknown,Unknown,Gillespie-Miller,20908.08,DR,SaaS US,Unknown,G&A
GL0001463,2024-05-17,5000.0,cost of service,Unknown,Unknown,Anderson Inc,-21112.71,CR,SaaS HoldCo,Unknown,COGS
GL0001464,2024-05-02,5000.0,cost of service,Engineering,CC400,"Chambers, Jones and Duncan",22718.64,CR,SaaS HoldCo,Payroll,COGS
GL0001465,2024-05-10,6100.0,s&m,Engineering,CC400,Hancock Inc,-10712.63,CR,SaaS US,AWS hosting,Sales & Marketing
GL0001466,2024-05-18,1010.0,cash,Unknown,CC400,"Gardner, Potter and Reilly",-1767.92,CR,SaaS HoldCo,Unknown,Cash
GL0001467,2024-05-07,6100.0,sales & marketing,Unknown,CC200,Young-Mason,16306.31,DR,SaaS HoldCo,Contractor costs,Sales & Marketing
GL0001468,2024-05-06,6100.0,s&m,Engineering,CC200,"Olsen, Ibarra and Walsh",8206.19,DR,SaaS HoldCo,Payroll,Sales & Marketing
GL0001469,2024-05-03,6100.0,s&m,Sales,CC400,"Green, Frederick and Miranda",5815.6,DR,SaaS HoldCo,Contractor costs,Sales & Marketing
GL0001470,2024-05-21,9999.0,misc expense,Operations,CC300,Lopez Group,-18137.17,CR,SaaS Canada,Unknown,Other
GL0001471,2024-05-24,5000.0,cost of service,Marketing,Unknown,"Shaffer, White and Rice",13375.36,DR,SaaS Canada,Reclass,COGS
GL0001472,2024-05-09,6100.0,s&m,Unknown,Unknown,Ward PLC,-19487.7,CR,SaaS HoldCo,Reclass,Sales & Marketing
GL0001473,2024-05-10,6100.0,sales and marketing,Operations,CC200,Walker and Sons,6361.46,DR,SaaS HoldCo,Google Ads,Sales & Marketing
GL0001474,2024-05-10,6200.0,r&d,Unknown,CC200,Washington Group,-24604.49,CR,SaaS US,Reclass,R&D
GL0001475,2024-05-09,9999.0,misc expense,Engineering,CC200,"Williams, Bell and Rice",8706.11,DR,SaaS US,Google Ads,Other
GL0001476,2024-05-13,9999.0,misc expense,Unknown,CC400,Johnson PLC,-22229.71,CR,SaaS HoldCo,Reclass,Other
GL0001477,2024-05-04,9999.0,misc expense,Operations,Unknown,Holder and Sons,23084.31,DR,SaaS US,Contractor costs,Other
GL0001478,2024-05-06,6100.0,sales and marketing,Unknown,CC100,Buchanan and Sons,-13989.54,CR,SaaS Canada,Unknown,Sales & Marketing
GL0001479,2024-05-25,1010.0,cash,Unknown,Unknown,Turner-Austin,7647.75,DR,SaaS US,Software tools,Cash
GL0001480,2024-05-14,1010.0,cash,Sales,CC300,Martin-Harvey,-22936.0,CR,SaaS US,Reclass,Cash
GL0001481,2024-05-25,6100.0,sales and marketing,Unknown,Unknown,White LLC,16225.53,DR,SaaS Canada,Google Ads,Sales & Marketing
GL0001482,2024-05-20,1010.0,cash,Sales,CC400,"Reyes, Rodriguez and Allen",6219.84,,SaaS US,Google Ads,Cash
GL0001483,2024-05-25,5000.0,cost of service,Unknown,CC200,Krueger-Marks,6494.5,DR,SaaS US,Google Ads,COGS
GL0001484,2024-05-04,6200.0,r&d,Engineering,CC200,Johnson and Sons,6516.14,DR,SaaS US,Unknown,R&D
GL0001485,2024-05-10,6100.0,sales and marketing,Operations,Unknown,Weaver-Jimenez,4153.97,DR,SaaS US,AWS hosting,Sales & Marketing
GL0001486,2024-05-16,1010.0,cash,Sales,CC100,Williams-Harris,2963.65,DR,SaaS Canada,Google Ads,Cash
GL0001487,2024-05-21,1010.0,cash,Unknown,Unknown,Yates-Garcia,15947.2,DR,SaaS HoldCo,Unknown,Cash
GL0001488,2024-05-26,6200.0,research and development,Marketing,CC200,Salazar-Willis,18767.88,DR,SaaS US,Refund,R&D
GL0001489,2024-05-16,9999.0,misc expense,Unknown,Unknown,Wu Inc,-8418.29,CR,SaaS HoldCo,Refund,Other
GL0001490,2024-05-26,6200.0,r&d,Unknown,CC200,"Lopez, Roberts and Kelly",7437.82,DR,SaaS HoldCo,Contractor costs,R&D
GL0001491,2024-05-10,1010.0,cash,Operations,CC400,"Whitney, Vasquez and Zimmerman",14247.21,DR,SaaS US,Unknown,Cash
GL0001492,2024-05-04,6100.0,sales & marketing,Marketing,CC200,Edwards LLC,-20757.3,DR,SaaS US,Reclass,Sales & Marketing
GL0001493,2024-05-25,9999.0,misc expense,Operations,CC400,Mclaughlin-Smith,18954.46,DR,SaaS US,Google Ads,Other
GL0001494,2024-05-12,6100.0,sales & marketing,Marketing,Unknown,Floyd Group,-4077.39,DR,SaaS US,AWS hosting,Sales & Marketing
GL0001495,2024-05-21,6200.0,research and development,Unknown,Unknown,"Simmons, Dawson and Woods",-7591.97,CR,SaaS HoldCo,Refund,R&D
GL0001496,2024-05-10,6100.0,s&m,Engineering,CC100,Long Group,18465.31,DR,SaaS US,Refund,Sales & Marketing
GL0001497,2024-05-24,6300.0,general and administrative,Engineering,CC200,"Mendez, Simmons and Spencer",8859.69,DR,SaaS HoldCo,Reclass,G&A
GL0001498,2024-05-05,6100.0,sales and marketing,Sales,CC200,Hayes Inc,-24186.79,CR,SaaS US,AWS hosting,Sales & Marketing
GL0001499,2024-05-17,1010.0,cash,Marketing,Unknown,Thompson-Williams,-13373.53,CR,SaaS US,Contractor costs,Cash
GL0001500,2024-05-05,1010.0,cash,Sales,CC200,Greene Inc,20463.79,DR,SaaS US,Contractor costs,Cash
GL0001501,2024-05-03,6100.0,sales & marketing,Finance,CC300,"Rivera, Frazier and Manning",19759.8,DR,SaaS HoldCo,Reclass,Sales & Marketing
GL0001502,2024-05-09,5000.0,cost of service,Finance,Unknown,Unknown,-3816.22,,SaaS US,Reclass,COGS
GL0001503,2024-05-20,6200.0,research and development,Engineering,CC100,Jackson-Gardner,-3696.09,CR,SaaS US,Software tools,R&D
GL0001504,2024-05-23,6100.0,s&m,Operations,CC100,Horne-Baldwin,23872.01,DR,SaaS US,Payroll,Sales & Marketing
GL0001505,2024-05-25,6100.0,s&m,Marketing,Unknown,Hawkins-Gates,7687.61,DR,SaaS US,Contractor costs,Sales & Marketing
GL0001506,2024-05-04,6100.0,sales and marketing,Unknown,CC200,Wolfe-Fletcher,-9855.29,,SaaS US,Contractor costs,Sales & Marketing
GL0001507,2024-05-03,6300.0,general and administrative,Engineering,CC100,"Cisneros, Fisher and Warren",14521.65,DR,SaaS US,Contractor costs,G&A
GL0001508,2024-05-20,1010.0,cash,Unknown,CC100,Carney Inc,5996.42,DR,SaaS US,Reclass,Cash
GL0001509,2024-05-19,6200.0,r&d,Operations,Unknown,Sawyer PLC,-22620.97,CR,SaaS HoldCo,Google Ads,R&D
GL0001510,2024-05-05,9999.0,misc expense,Sales,Unknown,Unknown,16141.91,DR,SaaS US,Google Ads,Other
GL0001511,2024-05-25,6100.0,sales & marketing,Unknown,Unknown,"Moreno, Stewart and Smith",-9544.31,CR,SaaS Canada,Reclass,Sales & Marketing
GL0001512,2024-05-20,1010.0,cash,Unknown,CC400,Graham-Cantu,10821.72,DR,SaaS US,Google Ads,Cash
GL0001513,2024-05-10,6200.0,research and development,Marketing,CC400,Curry Ltd,-6867.92,CR,SaaS Canada,Refund,R&D
GL0001514,2024-05-02,Unknown,r&d,Operations,CC100,Calhoun LLC,1079.6,DR,SaaS US,Unknown,R&D
GL0001515,2024-05-20,9999.0,misc expense,Marketing,CC300,"Anderson, Kim and Johnson",-23772.63,CR,SaaS US,Reclass,Other
GL0001516,2024-05-08,5000.0,cost of service,Engineering,CC400,Dennis LLC,17325.81,DR,SaaS Canada,Reclass,COGS
GL0001517,2024-05-27,5000.0,cost of service,Unknown,CC200,"Burton, Taylor and Lewis",1606.11,DR,SaaS Canada,Google Ads,COGS
GL0001518,2024-05-18,6300.0,general and administrative,Finance,CC400,"Moore, Allen and Woods",20394.15,DR,SaaS US,Contractor costs,G&A
GL0001519,2024-05-17,6300.0,general and administrative,Unknown,CC100,Garcia Inc,17220.51,DR,SaaS Canada,Reclass,G&A
GL0001520,2024-05-26,6300.0,g&a,Sales,Unknown,"Mueller, Jones and Rivera",-7936.82,,SaaS HoldCo,Reclass,G&A
GL0001521,2024-05-06,1010.0,cash,Finance,CC300,"Wilson, Leon and Weiss",1540.4,DR,SaaS US,Refund,Cash
GL0001522,2024-05-23,1010.0,cash,Operations,CC400,Nelson-Hale,2196.22,DR,SaaS US,Payroll,Cash
GL0001523,2024-05-20,1010.0,cash,Marketing,Unknown,"Johnston, Owens and Hester",8594.27,DR,SaaS US,Unknown,Cash
GL0001524,2024-05-05,6300.0,g&a,Engineering,CC100,"Perez, Wood and Holloway",12938.39,DR,SaaS Canada,Refund,G&A
GL0001525,2024-05-18,6200.0,r&d,Finance,CC200,Espinoza-Goodwin,15979.9,DR,SaaS HoldCo,Refund,R&D
GL0001526,2024-05-04,1010.0,cash,Finance,Unknown,Freeman PLC,6817.04,DR,SaaS HoldCo,Contractor costs,Cash
GL0001527,2024-05-14,6200.0,r&d,Unknown,CC100,Williamson PLC,-7193.93,CR,SaaS HoldCo,AWS hosting,R&D
GL0001528,2024-05-25,6200.0,r&d,Unknown,Unknown,Ruiz LLC,-14920.6,CR,SaaS HoldCo,Reclass,R&D
GL0001529,2024-05-21,9999.0,misc expense,Unknown,Unknown,Campbell PLC,11581.13,DR,SaaS US,Contractor costs,Other
GL0001530,2024-05-13,6200.0,research and development,Operations,CC100,Hall LLC,-5926.12,CR,SaaS HoldCo,Software tools,R&D
GL0001531,2024-06-01,1010.0,cash,Finance,CC100,Rowe-Hancock,10793.03,DR,SaaS HoldCo,Unknown,Cash
GL0001532,2024-06-15,6100.0,sales & marketing,Unknown,CC100,Cherry Inc,17318.93,DR,SaaS US,Reclass,Sales & Marketing
GL0001533,2024-06-24,6100.0,sales and marketing,Unknown,CC200,Alexander-Steele,-15777.61,CR,SaaS Canada,Google Ads,Sales & Marketing
GL0001534,2024-06-22,6100.0,sales and marketing,Engineering,CC100,"Cohen, Marsh and Brandt",18778.85,DR,SaaS HoldCo,Payroll,Sales & Marketing
GL0001535,2024-06-13,6200.0,r&d,Unknown,Unknown,"Cox, Gonzalez and Elliott",-14569.56,CR,SaaS US,Unknown,R&D
GL0001536,2024-06-19,6300.0,general and administrative,Operations,CC400,"Hodge, Gallagher and Miller",16421.76,,SaaS US,Google Ads,G&A
GL0001537,2024-06-21,9999.0,misc expense,Unknown,Unknown,Williamson-Lewis,-13916.53,CR,SaaS Canada,Contractor costs,Other
GL0001538,2024-06-25,5000.0,cost of service,Unknown,CC300,Johnston-Morales,-17294.29,CR,SaaS Canada,Google Ads,COGS
GL0001539,2024-06-08,6100.0,s&m,Unknown,CC100,"Todd, May and Fox",8867.22,DR,SaaS US,Reclass,Sales & Marketing
GL0001540,2024-06-03,9999.0,misc expense,Unknown,CC400,Smith Ltd,20140.58,DR,SaaS US,AWS hosting,Other
GL0001541,2024-06-15,5000.0,cost of service,Unknown,Unknown,"Phillips, Daniel and Smith",-10355.34,CR,SaaS US,Refund,COGS
GL0001542,2024-06-03,6100.0,sales & marketing,Marketing,CC400,"Johnson, Reyes and Erickson",10945.62,DR,SaaS Canada,Refund,Sales & Marketing
GL0001543,2024-06-27,1010.0,cash,Unknown,Unknown,Guerrero PLC,15027.96,DR,SaaS Canada,Software tools,Cash
GL0001544,2024-06-10,6200.0,research and development,Unknown,Unknown,"Haley, Johnson and Norman",-2392.73,CR,SaaS US,Contractor costs,R&D
GL0001545,2024-06-11,6200.0,r&d,Operations,CC400,Lewis Inc,1799.89,DR,SaaS US,Refund,R&D
GL0001546,2024-06-03,5000.0,cost of service,Operations,Unknown,Wilson and Sons,-14594.84,CR,SaaS US,Unknown,COGS
GL0001547,2024-06-10,6300.0,g&a,Marketing,CC200,Allen-Powers,1958.23,DR,SaaS HoldCo,Contractor costs,G&A
GL0001548,2024-06-04,5000.0,cost of service,Unknown,CC200,"Snyder, Kennedy and Turner",21498.4,,SaaS Canada,Google Ads,COGS
GL0001549,2024-06-08,6100.0,sales & marketing,Finance,CC400,Jones-Phillips,6591.93,DR,SaaS Canada,Software tools,Sales & Marketing
GL0001550,2024-06-02,9999.0,misc expense,Engineering,CC100,Wright Ltd,14324.87,DR,SaaS HoldCo,Contractor costs,Other
GL0001551,2024-06-01,6200.0,research and development,Marketing,Unknown,Parker-Shelton,-12804.58,CR,SaaS HoldCo,Reclass,R&D
GL0001552,2024-06-02,5000.0,cost of service,Engineering,CC200,Johnson-Miller,-8449.5,CR,SaaS HoldCo,Software tools,COGS
GL0001553,2024-06-20,6100.0,s&m,Finance,CC200,"Robinson, Johnson and Cooper",14717.17,DR,SaaS Canada,Unknown,Sales & Marketing
GL0001554,2024-06-24,6300.0,g&a,Operations,CC400,Francis LLC,12042.36,DR,SaaS US,Contractor costs,G&A
GL0001555,2024-06-20,6300.0,g&a,Sales,CC400,Glenn-Murphy,-3938.22,CR,SaaS US,Reclass,G&A
GL0001556,2024-06-24,6100.0,sales & marketing,Finance,CC100,Yu and Sons,4944.6,DR,SaaS Canada,Refund,Sales & Marketing
GL0001557,2024-06-19,6200.0,r&d,Sales,CC200,"Haynes, Forbes and Murphy",19417.02,DR,SaaS US,Payroll,R&D
