gl_txn_id,txn_date,period,account_code,account_name,account_category,department,cost_center,vendor_customer,amount,dr_cr,entity,memo
GL0001147,2024-01-03,2024-01-01,6200.0,r&d,R&D,Unknown,CC300,Choi-Thornton,-23565.26,CR,SaaS Canada,Software tools
GL0001148,2024-01-25,2024-01-01,6200.0,r&d,R&D,Sales,CC300,Rodriguez Group,-15806.54,CR,SaaS US,AWS hosting
GL0001149,2024-01-06,2024-01-01,6100.0,s&m,Sales & Marketing,Unknown,CC200,"Santiago, Barber and Anderson",-23118.0,,SaaS HoldCo,Google Ads
GL0001150,2024-01-11,2024-01-01,1010.0,cash,Cash,Engineering,Unknown,Wilcox and Sons,8513.63,DR,SaaS US,Google Ads
GL0001151,2024-01-05,2024-01-01,6300.0,general and administrative,G&A,Finance,CC200,"Martin, Jackson and Pierce",-15643.67,CR,SaaS Canada,AWS hosting
GL0001152,2024-01-14,2024-01-01,5000.0,cost of service,COGS,Sales,Unknown,Alvarez Ltd,8617.73,,SaaS Canada,Google Ads
GL0001153,2024-01-23,2024-01-01,6300.0,g&a,G&A,Unknown,CC100,Kim Group,6581.64,,SaaS Canada,Google Ads
GL0001154,2024-01-23,2024-01-01,Unknown,cost of service,COGS,Unknown,CC300,Collins LLC,8384.61,DR,SaaS US,Payroll
GL0001155,2024-01-06,2024-01-01,9999.0,misc expense,Other,Marketing,CC400,Gray-Parker,-20923.44,,SaaS HoldCo,Reclass
GL0001156,2024-01-21,2024-01-01,6100.0,s&m,Sales & Marketing,Unknown,CC200,Pittman-Wallace,-10849.08,CR,SaaS Canada,Payroll
GL0001157,2024-01-10,2024-01-01,6200.0,r&d,R&D,Operations,CC200,"Cox, Gomez and Walker",5155.57,DR,SaaS US,Reclass
GL0001158,2024-01-10,2024-01-01,6100.0,s&m,Sales & Marketing,Engineering,CC200,Jones LLC,-13509.56,DR,SaaS Canada,Unknown
GL0001159,2024-01-26,2024-01-01,6100.0,s&m,Sales & Marketing,Sales,CC100,"Richardson, Jacobson and Bryant",23319.59,DR,SaaS HoldCo,AWS hosting
GL0001160,2024-01-18,2024-01-01,6300.0,general and administrative,G&A,Operations,Unknown,"Howard, Ballard and Page",-7031.46,CR,SaaS Canada,Payroll
GL0001161,2024-01-17,2024-01-01,6300.0,g&a,G&A,Unknown,CC100,Terry PLC,16804.15,DR,SaaS US,Contractor costs
GL0001162,2024-01-19,2024-01-01,6300.0,general and administrative,G&A,Operations,Unknown,Bates-Johnson,-21060.23,CR,SaaS US,Contractor costs
GL0001163,2024-01-04,2024-01-01,6100.0,sales & marketing,Sales & Marketing,Sales,CC100,Baker Group,19703.36,DR,SaaS Canada,Google Ads
GL0001164,2024-01-25,2024-01-01,1010.0,cash,Cash,Engineering,Unknown,Pearson-Mccarthy,14861.86,DR,SaaS Canada,Software tools
GL0001165,2024-01-14,2024-01-01,5000.0,cost of service,COGS,Operations,Unknown,Jones-Barnes,3817.7,DR,SaaS US,AWS hosting
GL0001166,2024-01-10,2024-01-01,5000.0,cost of service,COGS,Sales,CC200,Dyer-Dudley,20119.09,DR,SaaS Canada,Contractor costs
GL0001167,2024-01-17,2024-01-01,6100.0,sales & marketing,Sales & Marketing,Sales,Unknown,"Moore, Tapia and Wilkins",-12617.32,CR,SaaS HoldCo,Contractor costs
GL0001168,2024-01-23,2024-01-01,6300.0,general and administrative,G&A,Unknown,Unknown,"Leach, Rowe and Green",-3209.33,CR,SaaS US,Software tools
GL0001169,2024-01-09,2024-01-01,6200.0,research and development,R&D,Sales,CC400,Holden LLC,-3353.66,CR,SaaS Canada,Contractor costs
GL0001170,2024-01-13,2024-01-01,9999.0,misc expense,Other,Unknown,CC100,Young LLC,-22204.48,CR,SaaS US,Software tools
GL0001171,2024-02-01,2024-02-01,6300.0,general and administrative,G&A,Operations,CC300,Shaffer-Griffin,20303.73,DR,SaaS US,Payroll
GL0001172,2024-02-19,2024-02-01,1010.0,cash,Cash,Sales,CC300,"James, Porter and Mcclain",-21825.79,DR,SaaS US,Google Ads
GL0001173,2024-02-24,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC300,Vargas Inc,18060.56,DR,SaaS US,Software tools
GL0001174,2024-02-16,2024-02-01,9999.0,misc expense,Other,Operations,CC100,Blevins-Avila,6726.98,DR,SaaS US,Contractor costs
GL0001175,2024-02-21,2024-02-01,6100.0,s&m,Sales & Marketing,Operations,CC300,White LLC,15935.72,DR,SaaS Canada,Reclass
GL0001176,2024-02-06,2024-02-01,5000.0,cost of service,COGS,Engineering,CC400,Collier-Dunn,-5686.89,CR,SaaS US,Google Ads
GL0001177,2024-02-01,2024-02-01,6200.0,research and development,R&D,Operations,CC200,"Roberts, Mcconnell and Choi",20847.49,DR,SaaS US,AWS hosting
GL0001178,2024-02-14,2024-02-01,9999.0,misc expense,Other,Marketing,CC300,Parrish LLC,-22947.4,CR,SaaS US,Refund
GL0001179,2024-02-21,2024-02-01,6300.0,g&a,G&A,Operations,CC200,"Hunter, Murray and Mooney",23031.09,DR,SaaS HoldCo,Contractor costs
GL0001180,2024-02-21,2024-02-01,5000.0,cost of service,COGS,Unknown,CC200,"Ward, Mclaughlin and Thornton",15846.92,DR,SaaS Canada,Contractor costs
GL0001181,2024-02-24,2024-02-01,9999.0,misc expense,Other,Unknown,CC100,Murphy PLC,5440.55,DR,SaaS Canada,AWS hosting
GL0001182,2024-02-14,2024-02-01,6300.0,g&a,G&A,Operations,CC400,"Reyes, Underwood and Carter",7781.04,DR,SaaS HoldCo,AWS hosting
GL0001183,2024-02-23,2024-02-01,6100.0,s&m,Sales & Marketing,Unknown,CC200,Carter LLC,-1855.18,,SaaS HoldCo,Google Ads
GL0001184,2024-02-16,2024-02-01,5000.0,cost of service,COGS,Unknown,CC300,"Ritter, Sexton and Long",4140.67,DR,SaaS HoldCo,AWS hosting
GL0001185,2024-02-03,2024-02-01,1010.0,cash,Cash,Engineering,CC300,"Pittman, Martin and Williams",4518.74,DR,SaaS US,Refund
GL0001186,2024-02-25,2024-02-01,Unknown,s&m,Sales & Marketing,Sales,Unknown,"Johnson, King and Sanchez",-16604.14,CR,SaaS Canada,Reclass
GL0001187,2024-02-04,2024-02-01,5000.0,cost of service,COGS,Engineering,CC300,"Anderson, Rodriguez and Brown",-11720.03,CR,SaaS HoldCo,Unknown
GL0001188,2024-02-06,2024-02-01,6100.0,s&m,Sales & Marketing,Unknown,CC300,"Ramirez, Gay and Frazier",-14778.93,CR,SaaS Canada,Unknown
GL0001189,2024-02-08,2024-02-01,1010.0,cash,Cash,Sales,CC200,Reed Ltd,1465.97,DR,SaaS US,Refund
GL0001190,2024-02-09,2024-02-01,1010.0,cash,Cash,Unknown,CC100,Cole Ltd,-17862.42,CR,SaaS US,Payroll
GL0001191,2024-02-22,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC400,Hess and Sons,19532.79,DR,SaaS US,Unknown
GL0001192,2024-02-23,2024-02-01,6200.0,r&d,R&D,Finance,CC400,Williams-Ibarra,-4271.78,CR,SaaS US,Payroll
GL0001193,2024-02-13,2024-02-01,6100.0,s&m,Sales & Marketing,Engineering,Unknown,"Perez, Long and Ward",16925.86,DR,SaaS US,AWS hosting
GL0001194,2024-02-19,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Operations,Unknown,Williams-Jimenez,8494.85,DR,SaaS HoldCo,Refund
GL0001195,2024-02-14,2024-02-01,6300.0,general and administrative,G&A,Engineering,CC400,Perez Ltd,-1884.06,CR,SaaS Canada,Contractor costs
GL0001196,2024-02-09,2024-02-01,5000.0,cost of service,COGS,Finance,Unknown,"Phillips, Lynch and Parks",-17765.87,CR,SaaS Canada,Reclass
GL0001197,2024-02-05,2024-02-01,6200.0,r&d,R&D,Sales,CC400,Singleton and Sons,7069.51,DR,SaaS Canada,Google Ads
GL0001198,2024-02-19,2024-02-01,1010.0,cash,Cash,Engineering,Unknown,Brown-Cruz,11760.07,DR,SaaS US,Reclass
GL0001199,2024-02-23,2024-02-01,9999.0,misc expense,Other,Operations,Unknown,Price-Harper,-5670.31,CR,SaaS Canada,Software tools
GL0001200,2024-02-26,2024-02-01,5000.0,cost of service,COGS,Engineering,CC200,"Robbins, Williams and Brown",16694.11,DR,SaaS US,Software tools
GL0001201,2024-02-16,2024-02-01,6300.0,general and administrative,G&A,Unknown,Unknown,Perez-Shaw,-24902.02,,SaaS HoldCo,Contractor costs
GL0001202,2024-02-12,2024-02-01,6300.0,g&a,G&A,Engineering,CC200,Walsh-Vaughan,16716.37,DR,SaaS Canada,AWS hosting
GL0001203,2024-02-20,2024-02-01,6200.0,research and development,R&D,Operations,Unknown,Meyer Ltd,-24061.03,CR,SaaS HoldCo,Google Ads
GL0001204,2024-02-20,2024-02-01,5000.0,cost of service,COGS,Finance,CC300,Gomez-Robinson,14268.16,DR,SaaS US,Unknown
GL0001205,2024-02-03,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Engineering,CC300,Shannon-Love,9997.84,DR,SaaS US,Unknown
GL0001206,2024-02-14,2024-02-01,5000.0,cost of service,COGS,Engineering,Unknown,"Booker, Leon and Grant",3168.87,DR,SaaS US,Refund
GL0001207,2024-02-15,2024-02-01,6100.0,s&m,Sales & Marketing,Sales,CC200,"Calhoun, Mack and Rivera",-12928.07,,SaaS Canada,Payroll
GL0001208,2024-02-08,2024-02-01,1010.0,cash,Cash,Unknown,CC100,Grimes-Copeland,-15635.84,CR,SaaS HoldCo,AWS hosting
GL0001209,2024-02-12,2024-02-01,6300.0,g&a,G&A,Marketing,Unknown,Unknown,1393.75,DR,SaaS HoldCo,Software tools
GL0001210,2024-02-16,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Engineering,Unknown,Conley-Jimenez,21896.67,DR,SaaS Canada,Unknown
GL0001211,2024-02-01,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Engineering,CC200,"Williams, Hicks and Perry",15208.47,DR,SaaS HoldCo,Unknown
GL0001212,2024-02-27,2024-02-01,6200.0,r&d,R&D,Operations,CC200,"Davidson, Bruce and Cannon",20135.9,DR,SaaS HoldCo,Google Ads
GL0001213,2024-02-15,2024-02-01,Unknown,r&d,R&D,Unknown,Unknown,Williams and Sons,-8019.6,CR,SaaS HoldCo,Reclass
GL0001214,2024-02-03,2024-02-01,5000.0,cost of service,COGS,Engineering,CC200,Johnson and Sons,-12332.41,CR,SaaS US,Contractor costs
GL0001215,2024-02-02,2024-02-01,1010.0,cash,Cash,Unknown,CC200,"Johnson, Prince and Peterson",11965.58,,SaaS Canada,Google Ads
GL0001216,2024-02-22,2024-02-01,6100.0,s&m,Sales & Marketing,Engineering,CC300,Mercado Group,9323.25,,SaaS HoldCo,Refund
GL0001217,2024-02-03,2024-02-01,9999.0,misc expense,Other,Unknown,CC100,Richardson and Sons,-9494.23,CR,SaaS Canada,Unknown
GL0001218,2024-02-13,2024-02-01,6300.0,general and administrative,G&A,Engineering,CC200,"Wallace, Spears and Ingram",5729.52,DR,SaaS US,Contractor costs
GL0001219,2024-02-01,2024-02-01,6200.0,r&d,R&D,Engineering,Unknown,"Conway, Sanford and Reyes",2071.91,DR,SaaS US,Reclass
GL0001220,2024-02-04,2024-02-01,9999.0,misc expense,Other,Unknown,CC300,Clay Inc,-15090.67,CR,SaaS US,Refund
GL0001221,2024-02-04,2024-02-01,6200.0,r&d,R&D,Finance,Unknown,"Ramirez, Mercado and Harrison",20109.13,DR,SaaS Canada,Google Ads
GL0001222,2024-02-18,2024-02-01,6100.0,sales & marketing,Sales & Marketing,Marketing,CC100,Burnett Inc,-4511.02,DR,SaaS US,Refund
GL0001223,2024-02-04,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Marketing,Unknown,Hall-Mcgrath,13705.7,DR,SaaS US,Contractor costs
GL0001224,2024-02-02,2024-02-01,6200.0,r&d,R&D,Marketing,Unknown,"Porter, Thompson and Estrada",-21860.8,CR,SaaS HoldCo,AWS hosting
GL0001225,2024-02-23,2024-02-01,6300.0,g&a,G&A,Operations,CC400,"Taylor, Suarez and Watkins",-7104.03,CR,SaaS US,Payroll
GL0001226,2024-02-11,2024-02-01,6300.0,general and administrative,G&A,Marketing,CC100,"Carter, Norman and Rivas",-12099.2,,SaaS Canada,Contractor costs
GL0001227,2024-02-20,2024-02-01,9999.0,misc expense,Other,Unknown,Unknown,Schwartz and Sons,13166.52,DR,SaaS US,Refund
GL0001228,2024-02-27,2024-02-01,1010.0,cash,Cash,Operations,CC200,Wilson LLC,-22668.76,CR,SaaS Canada,Refund
GL0001229,2024-02-16,2024-02-01,6100.0,sales & marketing,Sales & Marketing,Operations,CC100,Davis-Williams,9480.68,DR,SaaS Canada,AWS hosting
GL0001230,2024-02-08,2024-02-01,5000.0,cost of service,COGS,Operations,CC400,Wyatt-Baker,10937.49,DR,SaaS US,Google Ads
GL0001231,2024-02-19,2024-02-01,6100.0,sales & marketing,Sales & Marketing,Sales,Unknown,Ortiz PLC,-20319.73,CR,SaaS US,Software tools
GL0001232,2024-02-05,2024-02-01,6100.0,s&m,Sales & Marketing,Operations,Unknown,Miller-Turner,4554.36,DR,SaaS HoldCo,AWS hosting
GL0001233,2024-02-24,2024-02-01,9999.0,misc expense,Other,Sales,CC100,Hernandez-Grant,22762.95,DR,SaaS HoldCo,AWS hosting
GL0001234,2024-02-04,2024-02-01,6300.0,g&a,G&A,Unknown,Unknown,Johnson Ltd,21329.71,DR,SaaS HoldCo,AWS hosting
GL0001235,2024-02-09,2024-02-01,6200.0,r&d,R&D,Sales,CC200,Lambert-Hamilton,12206.26,DR,SaaS US,Refund
GL0001236,2024-02-22,2024-02-01,9999.0,misc expense,Other,Finance,CC200,Nicholson Group,21385.88,DR,SaaS US,Payroll
GL0001237,2024-02-23,2024-02-01,6100.0,s&m,Sales & Marketing,Unknown,CC300,Williams-Hatfield,5170.14,DR,SaaS Canada,Contractor costs
GL0001238,2024-02-23,2024-02-01,9999.0,misc expense,Other,Unknown,Unknown,Taylor Group,8575.32,DR,SaaS HoldCo,AWS hosting
GL0001239,2024-02-10,2024-02-01,6300.0,general and administrative,G&A,Sales,Unknown,"Santos, Weber and Cox",-17224.04,CR,SaaS Canada,Unknown
GL0001240,2024-02-13,2024-02-01,6300.0,g&a,G&A,Unknown,Unknown,"Jones, Guerrero and Moran",23429.65,DR,SaaS US,Contractor costs
GL0001241,2024-02-13,2024-02-01,5000.0,cost of service,COGS,Unknown,Unknown,Tyler-Waller,-3626.64,CR,SaaS US,Google Ads
GL0001242,2024-02-19,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Marketing,CC100,"Stevenson, Thomas and Eaton",8079.83,DR,SaaS US,Software tools
GL0001243,2024-02-13,2024-02-01,5000.0,cost of service,COGS,Operations,CC200,Wong-Vaughn,20422.08,DR,SaaS US,Software tools
GL0001244,2024-02-20,2024-02-01,1010.0,cash,Cash,Operations,Unknown,"Downs, Lindsey and Johnson",-10846.86,CR,SaaS Canada,Software tools
GL0001245,2024-02-15,2024-02-01,6200.0,r&d,R&D,Unknown,Unknown,"Wilson, Cannon and Montoya",15758.66,DR,SaaS Canada,Contractor costs
GL0001246,2024-02-21,2024-02-01,1010.0,cash,Cash,Marketing,CC300,Nelson Inc,-9655.87,CR,SaaS US,Payroll
GL0001247,2024-02-08,2024-02-01,6300.0,general and administrative,G&A,Sales,CC200,Lambert-Butler,10792.25,DR,SaaS US,Payroll
GL0001248,2024-02-15,2024-02-01,5000.0,cost of service,COGS,Sales,CC100,Burns-Hahn,8410.07,DR,SaaS US,Google Ads
GL0001249,2024-02-19,2024-02-01,6300.0,general and administrative,G&A,Engineering,CC200,Gates-Davis,6157.14,DR,SaaS US,Contractor costs
GL0001250,2024-02-12,2024-02-01,6300.0,general and administrative,G&A,Finance,CC100,"Boyd, Murillo and White",3556.88,DR,SaaS Canada,Reclass
GL0001251,2024-02-10,2024-02-01,6200.0,research and development,R&D,Unknown,CC400,Solis Ltd,7954.02,DR,SaaS US,Refund
GL0001252,2024-02-10,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Operations,CC100,"Jones, Hernandez and James",-10194.09,,SaaS HoldCo,Google Ads
GL0001253,2024-02-21,2024-02-01,6100.0,s&m,Sales & Marketing,Operations,CC200,"Hood, Tran and Flores",-19041.81,CR,SaaS HoldCo,Unknown
GL0001254,2024-02-03,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Finance,Unknown,Parks-Adams,15912.52,DR,SaaS US,Payroll
GL0001255,2024-02-01,2024-02-01,6100.0,sales and marketing,Sales & Marketing,Marketing,CC300,Clements-Adams,-24793.61,CR,SaaS HoldCo,Unknown
GL0001256,2024-02-05,2024-02-01,9999.0,misc expense,Other,Finance,CC200,"Davis, Ayala and Edwards",16627.02,DR,SaaS HoldCo,AWS hosting
GL0001257,2024-02-20,2024-02-01,5000.0,cost of service,COGS,Operations,CC300,Little PLC,16900.57,DR,SaaS HoldCo,AWS hosting
GL0001258,2024-02-23,2024-02-01,6100.0,s&m,Sales & Marketing,Operations,CC100,"Smith, Beltran and Benjamin",-19905.3,CR,SaaS HoldCo,Reclass
GL0001259,2024-02-19,2024-02-01,6200.0,r&d,R&D,Unknown,Unknown,"Freeman, Jordan and Brock",2708.76,DR,SaaS US,Payroll
GL0001260,2024-02-11,2024-02-01,6300.0,general and administrative,G&A,Finance,Unknown,Mcfarland LLC,-4269.53,CR,SaaS US,AWS hosting
GL0001261,2024-03-15,2024-03-01,6300.0,general and administrative,G&A,Engineering,CC300,Gay-Hernandez,21908.38,DR,SaaS US,Refund
GL0001262,2024-03-22,2024-03-01,6200.0,research and development,R&D,Unknown,Unknown,Morrow LLC,10594.91,DR,SaaS US,Reclass
GL0001263,2024-03-03,2024-03-01,6100.0,s&m,Sales & Marketing,Sales,Unknown,Aguilar-Estrada,8311.23,DR,SaaS Canada,Payroll
GL0001264,2024-03-25,2024-03-01,6200.0,research and development,R&D,Finance,CC400,"Romero, Robinson and Lucas",1118.57,DR,SaaS HoldCo,Unknown
GL0001265,2024-03-27,2024-03-01,5000.0,cost of service,COGS,Unknown,CC300,Randall Inc,12957.37,DR,SaaS US,Unknown
GL0001266,2024-03-17,2024-03-01,6100.0,sales and marketing,Sales & Marketing,Operations,Unknown,Church-Williams,3305.27,DR,SaaS US,Reclass
GL0001267,2024-03-13,2024-03-01,6100.0,s&m,Sales & Marketing,Operations,CC400,Bowers Inc,-2823.73,CR,SaaS HoldCo,Refund
GL0001268,2024-03-20,2024-03-01,6300.0,g&a,G&A,Unknown,Unknown,Martinez Inc,-10518.65,CR,SaaS US,Google Ads
GL0001269,2024-03-07,2024-03-01,6300.0,g&a,G&A,Finance,Unknown,"Carter, Mcgee and Campbell",4218.0,DR,SaaS HoldCo,Google Ads
GL0001270,2024-03-20,2024-03-01,5000.0,cost of service,COGS,Marketing,Unknown,"Lewis, Griffin and Martinez",7256.25,DR,SaaS HoldCo,Reclass
GL0001271,2024-03-21,2024-03-01,6300.0,general and administrative,G&A,Operations,CC100,Stewart-Villanueva,-24415.19,CR,SaaS HoldCo,Software tools
GL0001272,2024-03-06,2024-03-01,9999.0,misc expense,Other,Unknown,CC400,"Reyes, Snyder and Edwards",12540.82,DR,SaaS Canada,Contractor costs
GL0001273,2024-03-14,2024-03-01,6200.0,research and development,R&D,Sales,CC200,Chung-Jenkins,-23482.44,CR,SaaS HoldCo,Contractor costs
GL0001274,2024-03-07,2024-03-01,9999.0,misc expense,Other,Marketing,CC400,"Martinez, Wallace and Simmons",20948.51,DR,SaaS US,Contractor costs
GL0001275,2024-03-17,2024-03-01,Unknown,misc expense,Other,Sales,CC300,Rodriguez PLC,-11255.47,,SaaS HoldCo,AWS hosting
GL0001276,2024-03-17,2024-03-01,6200.0,r&d,R&D,Marketing,CC100,Barker PLC,-19275.26,CR,SaaS US,Payroll
GL0001277,2024-03-26,2024-03-01,6100.0,sales and marketing,Sales & Marketing,Engineering,CC100,Jones and Sons,16305.9,DR,SaaS Canada,Unknown
GL0001278,2024-03-16,2024-03-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC200,Strickland-Duffy,-2940.94,DR,SaaS Canada,Software tools
GL0001279,2024-03-18,2024-03-01,5000.0,cost of service,COGS,Engineering,Unknown,"Chen, Chan and Johnson",16592.34,DR,SaaS HoldCo,Unknown
GL0001280,2024-03-18,2024-03-01,1010.0,cash,Cash,Engineering,CC100,"King, Sims and Davenport",4331.6,DR,SaaS US,Contractor costs
GL0001281,2024-03-08,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Marketing,CC100,Rasmussen-Huynh,11998.37,DR,SaaS HoldCo,Software tools
GL0001282,2024-03-24,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Operations,CC100,Rodriguez Inc,22120.87,DR,SaaS HoldCo,AWS hosting
GL0001283,2024-03-05,2024-03-01,6200.0,r&d,R&D,Unknown,Unknown,Hoover LLC,-15530.0,CR,SaaS US,Payroll
GL0001284,2024-03-11,2024-03-01,6300.0,g&a,G&A,Engineering,Unknown,Romero-Andrews,3675.09,DR,SaaS HoldCo,Reclass
GL0001285,2024-03-10,2024-03-01,6100.0,sales and marketing,Sales & Marketing,Sales,CC400,Harris Group,13266.16,DR,SaaS HoldCo,Reclass
GL0001286,2024-03-15,2024-03-01,6300.0,g&a,G&A,Unknown,Unknown,"Potter, Washington and Barber",15680.13,DR,SaaS US,Google Ads
GL0001287,2024-03-26,2024-03-01,5000.0,cost of service,COGS,Unknown,CC400,Donovan-Reid,-15082.65,CR,SaaS US,Google Ads
GL0001288,2024-03-16,2024-03-01,Unknown,cash,Cash,Unknown,CC400,Joseph Ltd,-19471.8,CR,SaaS US,Google Ads
GL0001289,2024-03-12,2024-03-01,6100.0,sales and marketing,Sales & Marketing,Unknown,CC300,Ochoa-Myers,20065.62,DR,SaaS HoldCo,Google Ads
GL0001290,2024-03-13,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Engineering,CC100,Blake-Washington,18052.26,DR,SaaS Canada,Unknown
GL0001291,2024-03-10,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Operations,CC400,Ferrell Ltd,-22351.06,CR,SaaS US,Google Ads
GL0001292,2024-03-02,2024-03-01,6200.0,r&d,R&D,Operations,CC200,Jones LLC,16143.79,DR,SaaS US,Google Ads
GL0001293,2024-03-27,2024-03-01,6300.0,general and administrative,G&A,Unknown,CC400,Burch-Moore,-20694.93,CR,SaaS US,Google Ads
GL0001294,2024-03-06,2024-03-01,6200.0,r&d,R&D,Unknown,CC200,Silva-Stevenson,5774.57,DR,SaaS Canada,Contractor costs
GL0001295,2024-03-13,2024-03-01,Unknown,g&a,G&A,Unknown,CC100,"Mathews, Patterson and Little",2549.77,DR,SaaS HoldCo,Reclass
GL0001296,2024-03-05,2024-03-01,9999.0,misc expense,Other,Sales,Unknown,Unknown,21223.37,DR,SaaS US,Payroll
GL0001297,2024-03-24,2024-03-01,6200.0,research and development,R&D,Sales,CC200,Carter-Patterson,-2980.12,CR,SaaS HoldCo,Payroll
GL0001298,2024-03-24,2024-03-01,9999.0,misc expense,Other,Finance,Unknown,Moody-Frye,1486.51,DR,SaaS Canada,Google Ads
GL0001299,2024-03-12,2024-03-01,1010.0,cash,Cash,Unknown,CC200,Randall-Davis,21230.37,,SaaS Canada,Reclass
GL0001300,2024-03-08,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Unknown,CC100,"Avila, Nelson and Wong",10638.85,DR,SaaS HoldCo,AWS hosting
GL0001301,2024-03-11,2024-03-01,5000.0,cost of service,COGS,Marketing,CC200,Goodman Inc,-6538.81,CR,SaaS Canada,Unknown
GL0001302,2024-03-04,2024-03-01,6300.0,general and administrative,G&A,Sales,CC300,Davis-Newman,-22871.4,CR,SaaS US,Payroll
GL0001303,2024-03-07,2024-03-01,5000.0,cost of service,COGS,Sales,CC300,Valenzuela Ltd,2170.07,DR,SaaS HoldCo,Contractor costs
GL0001304,2024-03-11,2024-03-01,6300.0,general and administrative,G&A,Operations,CC100,"Aguilar, Howard and Elliott",16783.16,,SaaS HoldCo,Google Ads
GL0001305,2024-03-03,2024-03-01,6300.0,g&a,G&A,Marketing,Unknown,"Alexander, Figueroa and Scott",23220.16,DR,SaaS HoldCo,Payroll
GL0001306,2024-03-03,2024-03-01,6300.0,general and administrative,G&A,Marketing,CC100,Vega LLC,5369.62,DR,SaaS Canada,Refund
GL0001307,2024-03-15,2024-03-01,6300.0,general and administrative,G&A,Engineering,CC100,"Johnson, Woods and Harrell",-10240.74,CR,SaaS HoldCo,Unknown
GL0001308,2024-03-14,2024-03-01,6300.0,general and administrative,G&A,Finance,CC300,"Brown, Finley and Taylor",17311.42,DR,SaaS US,Contractor costs
GL0001309,2024-03-19,2024-03-01,5000.0,cost of service,COGS,Unknown,CC200,Christian PLC,-22528.57,,SaaS Canada,Google Ads
GL0001310,2024-03-04,2024-03-01,5000.0,cost of service,COGS,Sales,CC400,Blackwell-Washington,7875.16,DR,SaaS HoldCo,Software tools
GL0001311,2024-03-17,2024-03-01,5000.0,cost of service,COGS,Operations,CC400,"Ward, Morgan and Berry",-11342.48,,SaaS US,Reclass
GL0001312,2024-03-06,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Operations,Unknown,Jarvis-Hale,18575.06,DR,SaaS HoldCo,Refund
GL0001313,2024-03-08,2024-03-01,9999.0,misc expense,Other,Operations,Unknown,"Spence, Wilson and Barker",-22364.36,CR,SaaS Canada,Reclass
GL0001314,2024-03-19,2024-03-01,5000.0,cost of service,COGS,Sales,Unknown,Mercer-Rodriguez,18103.05,DR,SaaS Canada,AWS hosting
GL0001315,2024-03-18,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Sales,Unknown,Miranda PLC,-24838.36,CR,SaaS HoldCo,Software tools
GL0001316,2024-03-22,2024-03-01,6100.0,sales & marketing,Sales & Marketing,Unknown,Unknown,"Lyons, Proctor and Norman",-16358.68,CR,SaaS US,Software tools
